Index,Date,Open,High,Low,Close
SENSEX,2026-03-27,74883.79,74904.91,73534.41,73583.22
SENSEX,2026-03-30,72565.22,73165.32,71774.13,71947.55
SENSEX,2026-04-01,73762.43,73964.58,72971.68,73134.32
SENSEX,2026-04-02,72262.05,73568.54,71545.81,73319.55
SENSEX,2026-04-06,73477.53,74207.46,72728.66,74106.85
SENSEX,2026-04-07,73734.36,74686.32,73282.41,74616.58
SENSEX,2026-04-08,77290.63,77635.54,77042.15,77562.9
SENSEX,2026-04-09,77319.33,77429.33,76347.9,76631.65
SENSEX,2026-04-10,77121.01,77622.5,76851.16,77550.25
SENSEX,2026-04-13,75937.16,77063.41,75868.32,76847.57
SENSEX,2026-04-15,77981.1,78270.42,77849.52,78111.24
SENSEX,2026-04-16,78677.56,78730.32,77674.93,77988.68
SENSEX,2026-04-17,77976.13,78553.45,77726.23,78493.54
SENSEX,2026-04-20,78632.9,78942.45,78203.3,78520.3
SENSEX,2026-04-21,78617.16,79367.08,78522.96,79273.33
SENSEX,2026-04-22,79019.34,79031.03,78442.3,78516.49
SENSEX,2026-04-23,77983.66,78178.54,77574.18,77664.0
SENSEX,2026-04-24,77483.8,77710.82,76403.87,76664.21
SENSEX,2026-04-27,76856.05,77420.04,76754.2,77303.63
SENSEX,2026-04-28,77094.79,77493.53,76741.06,76886.91
SENSEX,2026-04-29,77245.83,77982.51,77136.2,77496.36
SENSEX,2026-04-30,77014.21,77254.33,76258.86,76913.5
SENSEX,2026-05-04,77257.27,77910.75,76939.54,77269.4
SENSEX,2026-05-05,77103.72,77151.33,76515.03,77017.79
SENSEX,2026-05-06,77424.36,78022.78,76773.25,77958.52
SENSEX,2026-05-07,78339.24,78384.7,77713.21,77844.52
SENSEX,2026-05-08,77631.94,77647.44,77146.43,77328.19
SENSEX,2026-05-11,76638.09,76678.52,75957.4,76015.28
SENSEX,2026-05-12,75688.39,75741.96,74449.5,74559.24
SENSEX,2026-05-13,74439.34,75191.57,74134.48,74608.98
SENSEX,2026-05-14,74947.12,75681.88,74526.77,75398.72
SENSEX,2026-05-15,75497.1,75870.36,75139.41,75237.99
SENSEX,2026-05-18,74807.97,75466.6,74180.26,75315.04
SENSEX,2026-05-19,75441.27,75746.27,75115.99,75200.85
SENSEX,2026-05-20,74806.49,75406.18,74529.41,75318.39
SENSEX,2026-05-21,75732.42,75945.79,74996.78,75183.36
SENSEX,2026-05-22,75260.39,75810.97,75230.75,75415.35
SENSEX,2026-05-25,76135.82,76559.07,76097.02,76488.96
SENSEX,2026-05-26,76224.14,76627.04,75909.68,76009.7
SENSEX,2026-05-27,75939.86,76224.68,75748.21,75867.8
SENSEX,2026-05-29,75988.51,76220.02,74589.11,74775.74
SENSEX,2026-06-01,75203.02,75367.93,74203.68,74267.34
SENSEX,2026-06-02,73945.2,74862.19,73815.12,74649.84
SENSEX,2026-06-03,74507.73,74515.65,73492.6,74346.17
SENSEX,2026-06-04,73935.83,74544.24,73807.3,74360.01
SENSEX,2026-06-05,74629.94,74717.57,73988.75,74243.34
SENSEX,2026-06-08,73421.61,73934.35,73318.94,73524.26
SENSEX,2026-06-09,74035.41,74035.41,73426.18,73918.76
SENSEX,2026-06-10,73988.27,74613.01,73897.57,73983.18
SENSEX,2026-06-11,73615.99,74394.34,73518.75,73832.55
SENSEX,2026-06-12,74709.27,75608.02,74453.39,75527.95
SENSEX,2026-06-15,76725.27,76821.07,76140.44,76264.33
SENSEX,2026-06-16,76526.77,76846.74,76443.34,76808.48
SENSEX,2026-06-17,77080.09,77218.99,76768.49,77155.62
SENSEX,2026-06-18,77131.66,77492.33,76953.0,77409.98
SENSEX,2026-06-19,76852.86,76901.65,76469.72,76802.9
SENSEX,2026-06-22,77160.67,77325.56,77008.02,77094.07
SENSEX,2026-06-23,77086.05,77194.83,76082.51,76200.68
SENSEX,2026-06-24,76229.76,77190.37,76121.59,76991.22
SENSEX,2026-06-25,77391.07,77803.18,76993.16,77100.47
SENSEX,2026-06-29,77055.21,77252.78,76621.75,76728.37
SENSEX,2026-06-30,77005.51,77037.36,76329.39,76478.67
SENSEX,2026-07-01,76545.21,77110.08,76538.37,76922.64
SENSEX,2026-07-02,77083.14,77578.93,77063.95,77502.12
SENSEX,2026-07-03,78152.34,78157.52,77710.01,77763.91
SENSEX,2026-07-06,77940.9,78398.06,77879.7,78285.07
SENSEX,2026-07-07,78461.16,78664.92,78031.04,78180.72
SENSEX,2026-07-08,77816.45,77851.18,76259.03,76503.6
